[2026-08-07T22:39:29.794Z] INFO  [StorageFactory] [trace=0c67f442300abd7aad7d2c7ae4e7c0f1] StorageFactory.create: storageMode=dual-write, projectPath=D:\stitch_
[2026-08-07T22:39:29.864Z] INFO  [StorageFactory] [trace=0c67f442300abd7aad7d2c7ae4e7c0f1] Storage mode: dual-write (primary=orphan, shadow=folder)
[2026-08-07T22:39:29.865Z] WARN  [LockPrimitives] [trace=0c67f442300abd7aad7d2c7ae4e7c0f1] Removing orphaned lock D:\stitch_\.jolli\jollimemory\worker.lock (PID 4384 no longer running)
[2026-08-07T22:39:29.871Z] INFO  [QueueWorker] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Processing queue entry: type=commit hash=46496a45
[2026-08-07T22:39:29.899Z] INFO  [GitOps] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Commit 46496a45: Add 3D burger scrollytelling frames and link direct ordering
[2026-08-07T22:39:29.899Z] INFO  [QueueWorker] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Commit: 46496a45 - Add 3D burger scrollytelling frames and link direct ordering system to admin (26ms)
[2026-08-07T22:39:29.955Z] INFO  [QueueWorker] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] No active sessions found — will infer topics from diff if available
[2026-08-07T22:39:30.101Z] INFO  [QueueWorker] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Git diff: 301 files changed, +331 -37 (145ms)
[2026-08-07T22:39:30.272Z] WARN  [GitOps] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Diff exceeds 60000-char budget (98326 chars) — prepending --stat file list and truncating body
[2026-08-07T22:39:30.284Z] INFO  [QueueWorker] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Prompt blocks: plans=0 notes=0 references=0 (+0 track-only archived, not prompted) (AI soft-excluded 0)
[2026-08-07T22:39:30.285Z] INFO  [Summarizer] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Generating summary for commit 46496a45
[2026-08-07T22:39:30.285Z] INFO  [Summarizer] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] Context: transcript=0, files=301, lines=331+37
[2026-08-07T22:39:30.285Z] WARN  [QueueWorker] [trace=fa8e2cee4108aaa9e9b80bcb5f897fd5] First API attempt failed: No LLM provider available. Set an Anthropic API key (ANTHROPIC_API_KEY) or configure a Jolli Space API key (jolliApiKey).. Retrying in 2000ms...
[2026-08-07T22:39:31.205Z] INFO  [PrePushHook] [trace=cc7e2d867acf44525b582a47d4e91ec8] pre-push hook: remote=origin budget=3000ms
